severity,disease,filename,filepath,width,height,format,mode,is_augmented,source_filepath
Ringan,Solar Lentigo,aug_00091_solar-lentigo-1-opticlar-unpolarised-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00091_solar-lentigo-1-opticlar-unpolarised-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-1-opticlar-unpolarised-v2.jpg
Ringan,Solar Lentigo,aug_00092_solar-lentigo-01.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00092_solar-lentigo-01.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-01.jpg
Ringan,Solar Lentigo,aug_00093_solar-lentigo-07.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00093_solar-lentigo-07.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-07.jpg
Ringan,Solar Lentigo,aug_00094_solar-lentigo-3-dl-4-unpolarised-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00094_solar-lentigo-3-dl-4-unpolarised-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-3-dl-4-unpolarised-v2.jpg
Ringan,Solar Lentigo,aug_00095_solar-lentigo-10 (1).jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00095_solar-lentigo-10 (1).jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-10 (1).jpg
Ringan,Solar Lentigo,aug_00096_lentigo15.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00096_lentigo15.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\lentigo15.jpg
Ringan,Solar Lentigo,aug_00097_solar-lentigo-dl4-2-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00097_solar-lentigo-dl4-2-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-dl4-2-v2.jpg
Ringan,Solar Lentigo,aug_00098_solar-lentigo-13.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00098_solar-lentigo-13.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-13.jpg
Ringan,Solar Lentigo,aug_00099_solar-lentigo-17.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00099_solar-lentigo-17.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-17.jpg
Ringan,Solar Lentigo,aug_00100_solar-lentigo-07.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00100_solar-lentigo-07.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-07.jpg
Ringan,Solar Lentigo,aug_00101_solar-lentigo-17.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00101_solar-lentigo-17.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-17.jpg
Ringan,Solar Lentigo,aug_00102_lentigo25.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00102_lentigo25.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\lentigo25.jpg
Ringan,Solar Lentigo,aug_00103_SL-1-dermoscopy.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00103_SL-1-dermoscopy.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\SL-1-dermoscopy.jpg
Ringan,Solar Lentigo,aug_00104_solar-lentigo-12.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00104_solar-lentigo-12.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-12.jpg
Ringan,Solar Lentigo,aug_00105_solar-lentigo-13.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00105_solar-lentigo-13.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-13.jpg
Ringan,Solar Lentigo,aug_00106_solar-lentigo-3-hybrid-unpolarised-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00106_solar-lentigo-3-hybrid-unpolarised-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-3-hybrid-unpolarised-v2.jpg
Ringan,Solar Lentigo,aug_00107_solar-lentigo-3-dl-4-polarised-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00107_solar-lentigo-3-dl-4-polarised-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-3-dl-4-polarised-v2.jpg
Ringan,Solar Lentigo,aug_00108_solar-lentigo-01.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00108_solar-lentigo-01.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-01.jpg
Ringan,Solar Lentigo,aug_00109_solar-lentigo-30.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00109_solar-lentigo-30.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-30.jpg
Ringan,Solar Lentigo,aug_00110_solar-lentigo-08.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00110_solar-lentigo-08.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-08.jpg
Ringan,Solar Lentigo,aug_00111_sebk2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00111_sebk2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\sebk2.jpg
Ringan,Solar Lentigo,aug_00112_macro-solar-lentigo-2-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00112_macro-solar-lentigo-2-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\macro-solar-lentigo-2-v2.jpg
Ringan,Solar Lentigo,aug_00113_SL-2-macro.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00113_SL-2-macro.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\SL-2-macro.jpg
Ringan,Solar Lentigo,aug_00114_lentigo29.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00114_lentigo29.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\lentigo29.jpg
Ringan,Solar Lentigo,aug_00115_solar-lentigo-dl4-3-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00115_solar-lentigo-dl4-3-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-dl4-3-v2.jpg
Ringan,Solar Lentigo,aug_00116_solar-lentigo-12.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00116_solar-lentigo-12.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-12.jpg
Ringan,Solar Lentigo,aug_00117_solar-lentigo-01.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00117_solar-lentigo-01.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-01.jpg
Ringan,Solar Lentigo,aug_00118_solar-lentigo-2-molescope-2-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00118_solar-lentigo-2-molescope-2-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-2-molescope-2-v2.jpg
Ringan,Solar Lentigo,aug_00119_solar-lentigo-dl4-2-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00119_solar-lentigo-dl4-2-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-dl4-2-v2.jpg
Ringan,Solar Lentigo,aug_00120_solar-lentigo-2-dl4-unpolarised-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00120_solar-lentigo-2-dl4-unpolarised-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-2-dl4-unpolarised-v2.jpg
Ringan,Solar Lentigo,aug_00121_lentigo35.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00121_lentigo35.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\lentigo35.jpg
Ringan,Solar Lentigo,aug_00122_solar-lentigo-2-hud-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00122_solar-lentigo-2-hud-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-2-hud-v2.jpg
Ringan,Solar Lentigo,aug_00123_solar-lentigo-07.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00123_solar-lentigo-07.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-07.jpg
Ringan,Solar Lentigo,aug_00124_solar-lentigo-12.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00124_solar-lentigo-12.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-12.jpg
Ringan,Solar Lentigo,aug_00125_solar-lentigo-0001.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00125_solar-lentigo-0001.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-0001.jpg
Ringan,Solar Lentigo,aug_00126_solar-lentigo-07.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00126_solar-lentigo-07.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-07.jpg
Ringan,Solar Lentigo,aug_00127_lentigo05.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00127_lentigo05.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\lentigo05.jpg
Ringan,Solar Lentigo,aug_00128_SL-2-dermoscopy.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00128_SL-2-dermoscopy.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\SL-2-dermoscopy.jpg
Ringan,Solar Lentigo,aug_00129_lentigo02.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00129_lentigo02.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\lentigo02.jpg
Ringan,Solar Lentigo,aug_00130_solar-lentigo-0001.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00130_solar-lentigo-0001.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-0001.jpg
Ringan,Solar Lentigo,aug_00131_solar-lentigo-3-hybrid-unpolarised-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00131_solar-lentigo-3-hybrid-unpolarised-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-3-hybrid-unpolarised-v2.jpg
Ringan,Solar Lentigo,aug_00132_solar-lentigo-dl4-5-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00132_solar-lentigo-dl4-5-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-dl4-5-v2.jpg
Ringan,Solar Lentigo,aug_00133_solar-lentigo-1-opticlar-unpolarised-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00133_solar-lentigo-1-opticlar-unpolarised-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-1-opticlar-unpolarised-v2.jpg
Ringan,Solar Lentigo,aug_00134_solar-lentigo-2-molescope-2-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00134_solar-lentigo-2-molescope-2-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-2-molescope-2-v2.jpg
Ringan,Solar Lentigo,aug_00135_circles57.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00135_circles57.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\circles57.jpg
Ringan,Solar Lentigo,aug_00136_atypical-solar-lentigo-02.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00136_atypical-solar-lentigo-02.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\atypical-solar-lentigo-02.jpg
Ringan,Solar Lentigo,aug_00137_pseudontwk.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00137_pseudontwk.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\pseudontwk.jpg
Ringan,Solar Lentigo,aug_00138_solar-lentigo-1-dl3-unpolarised-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00138_solar-lentigo-1-dl3-unpolarised-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-1-dl3-unpolarised-v2.jpg
Ringan,Solar Lentigo,aug_00139_solar-lentigo-28.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00139_solar-lentigo-28.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-28.jpg
Ringan,Solar Lentigo,aug_00140_atypical-solar-lentigo-03.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00140_atypical-solar-lentigo-03.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\atypical-solar-lentigo-03.jpg
Ringan,Solar Lentigo,aug_00141_solar-lentigo-27.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00141_solar-lentigo-27.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-27.jpg
Ringan,Solar Lentigo,aug_00142_lentigo06.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00142_lentigo06.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\lentigo06.jpg
Ringan,Solar Lentigo,aug_00143_solar-lentigo-2-molescope-2-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00143_solar-lentigo-2-molescope-2-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-2-molescope-2-v2.jpg
Ringan,Solar Lentigo,aug_00144_lentigo15.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00144_lentigo15.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\lentigo15.jpg
Ringan,Solar Lentigo,aug_00145_solar-lentigo-1-dl3-unpolarised-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00145_solar-lentigo-1-dl3-unpolarised-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-1-dl3-unpolarised-v2.jpg
Ringan,Solar Lentigo,aug_00146_solar-lentigo-3-dl-4-unpolarised-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00146_solar-lentigo-3-dl-4-unpolarised-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-3-dl-4-unpolarised-v2.jpg
Ringan,Solar Lentigo,aug_00147_solar-lentigo-1-dl3-unpolarised-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00147_solar-lentigo-1-dl3-unpolarised-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-1-dl3-unpolarised-v2.jpg
Ringan,Solar Lentigo,aug_00148_solar-lentigo-3-hybrid-unpolarised-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00148_solar-lentigo-3-hybrid-unpolarised-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-3-hybrid-unpolarised-v2.jpg
Ringan,Solar Lentigo,aug_00149_solar-lentigo-25.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00149_solar-lentigo-25.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-25.jpg
Ringan,Solar Lentigo,aug_00150_solar-lentigo-10 (1).jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00150_solar-lentigo-10 (1).jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-10 (1).jpg
Ringan,Solar Lentigo,aug_00151_lentigo33.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00151_lentigo33.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\lentigo33.jpg
Ringan,Solar Lentigo,aug_00152_solar-lentigo-2-heine-ic1-unpolarised-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00152_solar-lentigo-2-heine-ic1-unpolarised-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-2-heine-ic1-unpolarised-v2.jpg
Ringan,Solar Lentigo,aug_00153_solar-lentigo-3-hybrid-polarised-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00153_solar-lentigo-3-hybrid-polarised-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-3-hybrid-polarised-v2.jpg
Ringan,Solar Lentigo,aug_00154_lentigo26.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00154_lentigo26.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\lentigo26.jpg
Ringan,Solar Lentigo,aug_00155_lentigo35.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00155_lentigo35.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\lentigo35.jpg
Ringan,Solar Lentigo,aug_00156_solar-lentigo-2-gl-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00156_solar-lentigo-2-gl-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-2-gl-v2.jpg
Ringan,Solar Lentigo,aug_00157_solar-lentigo-07.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00157_solar-lentigo-07.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-07.jpg
Ringan,Solar Lentigo,aug_00158_lentigo29.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00158_lentigo29.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\lentigo29.jpg
Ringan,Solar Lentigo,aug_00159_lentigo26.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00159_lentigo26.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\lentigo26.jpg
Ringan,Solar Lentigo,aug_00160_SL-3-macro.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00160_SL-3-macro.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\SL-3-macro.jpg
Ringan,Solar Lentigo,aug_00161_pseudontwk.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00161_pseudontwk.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\pseudontwk.jpg
Ringan,Solar Lentigo,aug_00162_solar-lentigo-03.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00162_solar-lentigo-03.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-03.jpg
Ringan,Solar Lentigo,aug_00163_SL-10.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00163_SL-10.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\SL-10.jpg
Ringan,Solar Lentigo,aug_00164_solar-lentigo-11.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00164_solar-lentigo-11.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-11.jpg
Ringan,Solar Lentigo,aug_00165_lentigo31.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00165_lentigo31.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\lentigo31.jpg
Ringan,Solar Lentigo,aug_00166_solar-lentigo-2-handyscope-polarised-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00166_solar-lentigo-2-handyscope-polarised-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-2-handyscope-polarised-v2.jpg
Ringan,Solar Lentigo,aug_00167_face-ntwk1.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00167_face-ntwk1.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\face-ntwk1.jpg
Ringan,Solar Lentigo,aug_00168_lentigo33.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00168_lentigo33.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\lentigo33.jpg
Ringan,Solar Lentigo,aug_00169_macro-solar-lentigo-2-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00169_macro-solar-lentigo-2-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\macro-solar-lentigo-2-v2.jpg
Ringan,Solar Lentigo,aug_00170_solar-lentigo-12.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00170_solar-lentigo-12.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-12.jpg
Ringan,Solar Lentigo,aug_00171_solar-lentigo-25.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00171_solar-lentigo-25.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-25.jpg
Ringan,Solar Lentigo,aug_00172_solar-lentigo-2-handyscope-unpolarised-v2.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00172_solar-lentigo-2-handyscope-unpolarised-v2.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-2-handyscope-unpolarised-v2.jpg
Ringan,Solar Lentigo,aug_00173_solar-lentigo-04.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00173_solar-lentigo-04.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-04.jpg
Ringan,Solar Lentigo,aug_00174_solar-lentigo-28.jpg,D:/Analisis data cptn/clean_data\train\Ringan\Solar Lentigo\aug_00174_solar-lentigo-28.jpg,224,224,JPEG,RGB,True,D:/Analisis data cptn/Data capston project\Ringan\Solar Lentigo\solar-lentigo-28.jpg
