severity,disease,filename,filepath,width,height,format,mode
Normal,healthy skin,Berminyak21_jpg.rf.b16160a130aa54ff07184363e9a47620.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak21_jpg.rf.b16160a130aa54ff07184363e9a47620.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak220_jpg.rf.b1acaf773a7d8aef41b95c78e664b7a7.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak220_jpg.rf.b1acaf773a7d8aef41b95c78e664b7a7.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak221_jpg.rf.29de6c82b6e08d3f7b0df9dc89e4121e.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak221_jpg.rf.29de6c82b6e08d3f7b0df9dc89e4121e.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak222_jpg.rf.9a445a6fdbdfa621651828d957df69ce.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak222_jpg.rf.9a445a6fdbdfa621651828d957df69ce.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak223_jpg.rf.bc169a43e0e4ef78e16eea6c66ce5aca.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak223_jpg.rf.bc169a43e0e4ef78e16eea6c66ce5aca.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak224_jpg.rf.6b0691b7781f263ad4318feb0a9d328e.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak224_jpg.rf.6b0691b7781f263ad4318feb0a9d328e.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak225_jpg.rf.dc2b970be813e9b375996a1b0322eca7.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak225_jpg.rf.dc2b970be813e9b375996a1b0322eca7.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak226_jpg.rf.e4d75ef97e5d3c81649b8870f3b9d002.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak226_jpg.rf.e4d75ef97e5d3c81649b8870f3b9d002.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak227_jpg.rf.7bd280f2b3168d82cc59265bb51931de.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak227_jpg.rf.7bd280f2b3168d82cc59265bb51931de.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak228_jpg.rf.4914f97bd229bfca1070d68f65def32d.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak228_jpg.rf.4914f97bd229bfca1070d68f65def32d.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak229_jpg.rf.1b39c6efa4835dbd8ba97bc130f45e8b.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak229_jpg.rf.1b39c6efa4835dbd8ba97bc130f45e8b.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak22_jpg.rf.6bac792fd6ddd6516fad57d4687c342f.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak22_jpg.rf.6bac792fd6ddd6516fad57d4687c342f.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak230_jpg.rf.d262bd00a990d832adea5556cfa978fb.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak230_jpg.rf.d262bd00a990d832adea5556cfa978fb.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak231_jpg.rf.4f93f5374fd02c0cbeb09cbd38e4b55f.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak231_jpg.rf.4f93f5374fd02c0cbeb09cbd38e4b55f.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak232_jpg.rf.470eca88e515e0b40b85616dc637346b.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak232_jpg.rf.470eca88e515e0b40b85616dc637346b.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak233_jpg.rf.fa443e4e9b72a8ea04f7189fb04c23ec.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak233_jpg.rf.fa443e4e9b72a8ea04f7189fb04c23ec.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak234_jpg.rf.b07d1388dff12e476053e8e5ae8df458.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak234_jpg.rf.b07d1388dff12e476053e8e5ae8df458.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak235_jpg.rf.4946a20bd04cf7127acb0325225ce4b3.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak235_jpg.rf.4946a20bd04cf7127acb0325225ce4b3.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak236_jpg.rf.cbfed19b16384e9835b1a3e15e4ba2bd.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak236_jpg.rf.cbfed19b16384e9835b1a3e15e4ba2bd.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak237_jpg.rf.99956eebfc2e99203963e8fada8568ef.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak237_jpg.rf.99956eebfc2e99203963e8fada8568ef.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak238_jpg.rf.8c9bdee853e10d41a7f752d55cd8c1b0.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak238_jpg.rf.8c9bdee853e10d41a7f752d55cd8c1b0.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak239_jpg.rf.80bc957fab6764437d197f7c7dd00fe7.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak239_jpg.rf.80bc957fab6764437d197f7c7dd00fe7.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak23_jpg.rf.9549e603df06dec3bb9254ef5c42b8e9.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak23_jpg.rf.9549e603df06dec3bb9254ef5c42b8e9.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak240_jpg.rf.041ddf9451b7a5214cc97fd119918433.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak240_jpg.rf.041ddf9451b7a5214cc97fd119918433.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak241_jpg.rf.fcdfff3d26c60578ea7de063dcc54e1f.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak241_jpg.rf.fcdfff3d26c60578ea7de063dcc54e1f.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak242_jpg.rf.c2fb8c50179abc9063321fb8b291a3fc.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak242_jpg.rf.c2fb8c50179abc9063321fb8b291a3fc.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak243_jpg.rf.ff0a1f211bbd1e286b01ff430216f9d7.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak243_jpg.rf.ff0a1f211bbd1e286b01ff430216f9d7.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak244_jpg.rf.a3d54bbb15fc5e54cc78d5d686d566cb.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak244_jpg.rf.a3d54bbb15fc5e54cc78d5d686d566cb.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak245_jpg.rf.a7588f4c33b03cf406ad88778eaa6870.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak245_jpg.rf.a7588f4c33b03cf406ad88778eaa6870.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak246_jpg.rf.c1678bf06c432a6a1e442b7c1cff6507.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak246_jpg.rf.c1678bf06c432a6a1e442b7c1cff6507.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak247_jpg.rf.6f17631f91bdcff160e363c9f73bb0af.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak247_jpg.rf.6f17631f91bdcff160e363c9f73bb0af.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak248_jpg.rf.d5f5b08989cbbdc011d3d756a6a95586.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak248_jpg.rf.d5f5b08989cbbdc011d3d756a6a95586.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak249_jpg.rf.9087494476e6e717576d57bf8414b4a1.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak249_jpg.rf.9087494476e6e717576d57bf8414b4a1.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak24_jpg.rf.53020277338b1bb08304b02a8d0a7c2b.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak24_jpg.rf.53020277338b1bb08304b02a8d0a7c2b.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak250_jpg.rf.4b1cc66b7fd160f1732156cdd4c53732.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak250_jpg.rf.4b1cc66b7fd160f1732156cdd4c53732.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak251_jpg.rf.7d056acf1ea4878ad82a9f0c0e3c39d9.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak251_jpg.rf.7d056acf1ea4878ad82a9f0c0e3c39d9.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak255_jpg.rf.070d5cb7788f57cc602b335c42ce587c.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak255_jpg.rf.070d5cb7788f57cc602b335c42ce587c.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak256_jpg.rf.a3a809ca583a0093e2ebdb165b184771.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak256_jpg.rf.a3a809ca583a0093e2ebdb165b184771.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak257_jpg.rf.412400537a476bd1836ec3e4fbc02fbd.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak257_jpg.rf.412400537a476bd1836ec3e4fbc02fbd.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak258_jpg.rf.06f7f2da69f1c4a22cdedf7337ae58d6.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak258_jpg.rf.06f7f2da69f1c4a22cdedf7337ae58d6.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak259_jpg.rf.b59225303ae5c2279822e43517ff69c1.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak259_jpg.rf.b59225303ae5c2279822e43517ff69c1.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak25_jpg.rf.44163d32bc368f5d76af383703aa7387.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak25_jpg.rf.44163d32bc368f5d76af383703aa7387.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak260_jpg.rf.fe57c061edbaafce1a9cb4a2fa0300a5.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak260_jpg.rf.fe57c061edbaafce1a9cb4a2fa0300a5.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak261_jpg.rf.c586f0bf2ba8b0e81efe0800d8934331.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak261_jpg.rf.c586f0bf2ba8b0e81efe0800d8934331.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak262_jpg.rf.9d67602fa7ec18c9046fbdd209e10031.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak262_jpg.rf.9d67602fa7ec18c9046fbdd209e10031.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak263_jpg.rf.ee382d099beb1f6dba8b604d768dedd6.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak263_jpg.rf.ee382d099beb1f6dba8b604d768dedd6.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak264_jpg.rf.a016e53014eaba6d58ad4ea7974abaa1.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak264_jpg.rf.a016e53014eaba6d58ad4ea7974abaa1.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak265_jpg.rf.899d9df15c3e36ad6327c0da35a0489b.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak265_jpg.rf.899d9df15c3e36ad6327c0da35a0489b.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak266_jpg.rf.f2e302b8f52954db011be858c21afe64.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak266_jpg.rf.f2e302b8f52954db011be858c21afe64.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak267_jpg.rf.c87604d3aa029470539907c38ae8bc77.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak267_jpg.rf.c87604d3aa029470539907c38ae8bc77.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak268_jpg.rf.365d209e3066dfc8b0204f00f410880e.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak268_jpg.rf.365d209e3066dfc8b0204f00f410880e.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak269_jpg.rf.a07d70f3a280f38b680b012b49dd0c08.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak269_jpg.rf.a07d70f3a280f38b680b012b49dd0c08.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak26_jpg.rf.9d502352fa1677de0e34d15887b8bdeb.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak26_jpg.rf.9d502352fa1677de0e34d15887b8bdeb.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak270_jpg.rf.144dd35e75ae97a53175cb48bbd5ccc8.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak270_jpg.rf.144dd35e75ae97a53175cb48bbd5ccc8.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak271_jpg.rf.bce7bd4c1ea17a777835901668899eeb.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak271_jpg.rf.bce7bd4c1ea17a777835901668899eeb.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak272_jpg.rf.955d87762383236a609e29cf26b7f215.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak272_jpg.rf.955d87762383236a609e29cf26b7f215.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak273_jpg.rf.7019491bb012b2eade2d3cc4b9fd5126.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak273_jpg.rf.7019491bb012b2eade2d3cc4b9fd5126.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak274_jpg.rf.5519883e1e52e4ce86e2dcfb1ae0dd18.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak274_jpg.rf.5519883e1e52e4ce86e2dcfb1ae0dd18.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak275_jpg.rf.8bf93b70509018d54e0cfc634f263c2b.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak275_jpg.rf.8bf93b70509018d54e0cfc634f263c2b.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak276_jpg.rf.fbb32857072cb41a5b0efbb1da9b5fa3.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak276_jpg.rf.fbb32857072cb41a5b0efbb1da9b5fa3.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak277_jpg.rf.f01175a30a7259ff756b7380e335c2d0.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak277_jpg.rf.f01175a30a7259ff756b7380e335c2d0.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak278_jpg.rf.85591b3687cf6b274fb818b382216bb3.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak278_jpg.rf.85591b3687cf6b274fb818b382216bb3.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak279_jpg.rf.60056cae8470d3349e9c6bf2f923ebda.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak279_jpg.rf.60056cae8470d3349e9c6bf2f923ebda.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak27_jpg.rf.32c3ea39129d1750c6c16728e27c2631.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak27_jpg.rf.32c3ea39129d1750c6c16728e27c2631.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak280_jpg.rf.b7ee252014447b1bfedc621fe889e59c.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak280_jpg.rf.b7ee252014447b1bfedc621fe889e59c.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak281_jpg.rf.c5fd8f8dbe9d9bc3bd80c5c79866fa4e.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak281_jpg.rf.c5fd8f8dbe9d9bc3bd80c5c79866fa4e.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak282_jpg.rf.c2e7863b1bee75f9fccb73e212b2f73f.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak282_jpg.rf.c2e7863b1bee75f9fccb73e212b2f73f.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak283_jpg.rf.7c861478854102b06aa1ae2e7eeb8598.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak283_jpg.rf.7c861478854102b06aa1ae2e7eeb8598.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak284_jpg.rf.80b820a33a6e05c2dd9596f90af3ba95.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak284_jpg.rf.80b820a33a6e05c2dd9596f90af3ba95.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak285_jpg.rf.ba2b3c1eff0b66179d73b1cf64df6e47.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak285_jpg.rf.ba2b3c1eff0b66179d73b1cf64df6e47.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak286_jpg.rf.de432c8996f9220726554ceb0fec8d9e.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak286_jpg.rf.de432c8996f9220726554ceb0fec8d9e.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak287_jpg.rf.43a44814dfa67fc2d1734f0b15aa8b5d.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak287_jpg.rf.43a44814dfa67fc2d1734f0b15aa8b5d.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak288_jpg.rf.cdb644aee9240fa590c65a7556ffdb0f.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak288_jpg.rf.cdb644aee9240fa590c65a7556ffdb0f.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak289_jpg.rf.7e28c0fd037f285c75c1ca17cbcfd28c.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak289_jpg.rf.7e28c0fd037f285c75c1ca17cbcfd28c.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak28_jpg.rf.e1496c7f54b28506b252df400217729a.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak28_jpg.rf.e1496c7f54b28506b252df400217729a.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak290_jpg.rf.db339661e8196d548445037923941b95.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak290_jpg.rf.db339661e8196d548445037923941b95.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak291_jpg.rf.c4d84aea58c26362a146a7b98392e589.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak291_jpg.rf.c4d84aea58c26362a146a7b98392e589.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak292_jpg.rf.9f4a99a664161b00f986df4160bf273a.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak292_jpg.rf.9f4a99a664161b00f986df4160bf273a.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak293_jpg.rf.1ac828dd74ed78f231974c8e17e24b3a.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak293_jpg.rf.1ac828dd74ed78f231974c8e17e24b3a.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak294_jpg.rf.9a65338744f2cf2d29bdf15e40732ac4.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak294_jpg.rf.9a65338744f2cf2d29bdf15e40732ac4.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak295_jpg.rf.683ec2dfb069ddfd2f0693ecd7c015e3.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak295_jpg.rf.683ec2dfb069ddfd2f0693ecd7c015e3.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak296_jpg.rf.7ffe796bd84905750ae413035d2c35ba.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak296_jpg.rf.7ffe796bd84905750ae413035d2c35ba.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak297_jpg.rf.1ed98a8f70001e76740e7f3921c3231e.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak297_jpg.rf.1ed98a8f70001e76740e7f3921c3231e.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak298_jpg.rf.8ffe79e2bc856e212fa975933f6ce53e.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak298_jpg.rf.8ffe79e2bc856e212fa975933f6ce53e.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak29_jpg.rf.b03075d20f0648ffb9638d67ca7d8e54.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak29_jpg.rf.b03075d20f0648ffb9638d67ca7d8e54.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak2_jpg.rf.8685749897feb0ef897a2f62721729a0.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak2_jpg.rf.8685749897feb0ef897a2f62721729a0.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak300_jpg.rf.8ff6e25ebf13e892825e6f45fc419835.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak300_jpg.rf.8ff6e25ebf13e892825e6f45fc419835.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak301_jpg.rf.399c8d3b4b0c56d5d8d9e60e7e86cdd6.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak301_jpg.rf.399c8d3b4b0c56d5d8d9e60e7e86cdd6.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak302_jpg.rf.1dede83151b6c51b925530f3d61cb342.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak302_jpg.rf.1dede83151b6c51b925530f3d61cb342.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak30_jpg.rf.409bbae8ad50151589698abf21ba85d2.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak30_jpg.rf.409bbae8ad50151589698abf21ba85d2.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak31_jpg.rf.8fa076beb90736ecc6419b137d4f95e6.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak31_jpg.rf.8fa076beb90736ecc6419b137d4f95e6.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak32_jpg.rf.2fa594a806197e6acb6e0ad67594b6e0.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak32_jpg.rf.2fa594a806197e6acb6e0ad67594b6e0.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak33_jpg.rf.37b0b389b68fef327b3313baefc40780.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak33_jpg.rf.37b0b389b68fef327b3313baefc40780.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak35_jpg.rf.5f2d9640fe5bdf187816858ab8e8e47e.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak35_jpg.rf.5f2d9640fe5bdf187816858ab8e8e47e.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak36_jpg.rf.576bb7ed1c5a129520c851fde5400024.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak36_jpg.rf.576bb7ed1c5a129520c851fde5400024.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak37_jpg.rf.b5f6591b39c013ba660f56b75f40117f.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak37_jpg.rf.b5f6591b39c013ba660f56b75f40117f.jpg,512,512,JPEG,RGB
Normal,healthy skin,Berminyak38_jpg.rf.452696b125fbd12a5f471786a7ffaaf8.jpg,D:/studi independen/ANALISIS_DATA_CPTN/Data capston project\Normal\healthy skin\Berminyak38_jpg.rf.452696b125fbd12a5f471786a7ffaaf8.jpg,512,512,JPEG,RGB
